id,Happiness Index
803799617,0.0
803785132,0.4090909090909091
803731378,0.4090909090909091
803728204,0.8181818181818182
803651761,0.0
803614638,0.31818181818181823
803584823,0.42424242424242425
803575006,0.5454545454545455
803206981,0.8181818181818182
803190365,0.8181818181818182
803102420,0.0
803093073,0.0
803072211,0.0
803059350,0.0
802982993,0.41454545454545455
802979603,0.0
802956366,0.0
802846955,0.0
802835430,0.0
802763878,0.7012987012987014
802641298,0.0
802614970,0.0
802417843,0.0
802380335,0.6074380165289256
802335782,0.0
802155382,0.0
802041831,0.08181818181818182
801988009,0.27272727272727276
801904149,0.1239669421487603
801876380,0.8181818181818182
801822104,0.0
801809570,0.0
801708985,0.0
801517350,0.0
801471538,0.0
801467667,0.5454545454545455
801430709,0.5244755244755245
801385831,0.0
801354991,0.32727272727272727
801342931,0.0
801318060,0.0
801256114,0.0
801243763,0.27272727272727276
800941561,0.0
800903128,0.0
800763985,0.6363636363636365
800700815,0.0
800677103,0.0
800675196,0.4090909090909091
800511658,0.0
800482172,0.0
800395326,0.7058823529411765
800226064,0.0
799936957,0.5151515151515151
799934383,0.0
799923004,0.11688311688311684
799839048,0.0
799734251,0.0
799701471,0.0
799699810,0.0
799692791,0.8181818181818182
799692191,0.0
799668750,0.0
799604817,0.5454545454545455
799604233,0.5454545454545455
799557425,0.75
799503604,0.0
799449704,0.8181818181818182
799446644,0.6181818181818182
799395315,0.0
799274809,0.0
799260088,0.5454545454545455
799259415,0.0
799249065,0.0
799041363,0.0
799016313,0.506951871657754
798789065,0.27272727272727276
798680051,0.8181818181818182
798559351,0.32727272727272727
798552185,0.0
798542405,0.5259740259740261
798538944,0.0
798283447,0.0
798259558,0.0
798202218,0.0
798093273,0.0
798076302,0.0
798066638,0.0
797741450,0.08181818181818182
797580662,0.0
797534678,0.5220779220779221
797527064,0.0
797514939,0.0
797505148,0.21212121212121213
797490796,0.0
797469757,0.0
797465268,0.0
797403297,0.371900826446281
797297109,0.7045454545454546
796993724,0.8181818181818182
796979274,0.34710743801652894
796972718,0.0
796966691,0.0
796926864,0.0
796869817,0.7636363636363637
796862976,0.32727272727272727
796853741,0.0
796840250,0.11688311688311684
796817301,0.9818181818181819
796772069,0.407905138339921
796695119,0.0
796586996,0.0
796424647,0.0
796361260,0.5454545454545455
796352746,0.0
796322889,0.4090909090909091
796268823,0.0
796096666,0.0
795989903,0.8181818181818182
795983390,0.07342657342657342
795914086,0.0
795898685,0.0
795879172,0.6363636363636365
795869555,0.8181818181818182
795829698,0.6818181818181819
795811126,0.0
795773147,0.32727272727272727
795689995,0.5909090909090909
795616584,0.0
795572843,0.27272727272727276
795558677,0.0
795541651,0.0
795496491,0.0
795396117,0.0
795369997,0.4090909090909091
795351985,0.0
795295252,0.0
795290926,0.0
795276599,0.4545454545454546
795237038,0.0
795236868,0.9133192389006344
795176613,0.0
795154121,0.0
795146043,0.0
795063082,0.0
795023385,0.0
794718538,0.0
794684062,0.30612244897959184
794637954,0.0
794585908,0.0
794507893,0.0
794492566,0.0
794271572,0.12918660287081335
794266134,0.4090909090909091
794265894,0.0
794166650,0.0
794148418,0.0
794133980,0.27272727272727276
794075202,0.4090909090909091
793978859,0.0
793917685,0.0
793877239,0.0
793876895,0.5454545454545455
793850761,0.20454545454545456
793836910,0.0
793827456,0.0
793804655,0.12613636363636366
793764811,0.0
793735081,0.4090909090909091
793672721,0.20454545454545456
793603485,0.46153846153846156
793535208,0.0
793468529,0.0
792989640,0.8181818181818182
792948481,0.0
792927761,0.32727272727272727
792897328,0.0
792813349,0.0
792719722,0.8181818181818182
792672823,0.10606060606060604
792650589,0.5454545454545455
792611204,0.0
792552667,0.27272727272727276
792391531,0.5454545454545455
792368740,0.5454545454545455
792218214,0.0
792158986,0.12727272727272726
792152090,0.6363636363636365
792078239,0.371900826446281
792028113,0.8181818181818182
791910238,0.0
791860480,0.0
791704004,0.5454545454545455
791688849,0.42424242424242425
791657339,0.0
791655762,0.32727272727272727
791582012,0.0
791581301,0.8181818181818182
791545132,0.0
791484771,0.0
791391526,0.6363636363636365
791342934,0.0
791335747,0.0
791275271,0.0
791249497,0.0
791218932,0.7636363636363637
791185748,0.8181818181818182
791135139,0.0
791100059,0.0
791022711,0.0
791004602,0.7045454545454546
790947457,0.1925133689839572
790805413,0.5151515151515151
790734649,0.0
790722633,0.0
790721524,0.0
790651041,0.6306818181818182
790648283,0.20454545454545456
790644751,0.0
790606514,0.8181818181818182
790588347,0.0
790577264,0.5244755244755245
790568023,0.46153846153846156
790506416,0.0
790411241,0.4675324675324675
790395713,0.0
790377187,0.0
790278265,0.9090909090909092
790266871,0.2181818181818182
790112147,0.0
790110210,0.0
790074572,0.743801652892562
790058150,0.4090909090909091
790056846,0.6363636363636365
790023512,0.04306220095693778
789907268,0.31578947368421056
789887796,0.0
789714519,0.0
789683761,0.5454545454545455
789602672,0.0
789578289,0.0
789491499,0.4090909090909091
789362183,0.0
789344110,0.8181818181818182
789319267,0.0
789264765,0.5217391304347826
789167101,0.0
789144703,0.6818181818181819
789097923,0.0
789030888,0.34090909090909094
788982580,0.0
788941365,0.0
788879117,0.0
788820531,0.0
788805921,0.8181818181818182
788713470,0.27272727272727276
788702069,0.8181818181818182
788686099,0.0
788680386,0.0
788636660,0.0
788575030,0.8181818181818182
788565745,0.0
788555134,0.0
788538644,0.0
788531847,0.8181818181818182
788529825,0.0
788519280,0.0
788339842,0.27272727272727276
788302697,0.4090909090909091
788168075,0.7244318181818182
788157998,0.0
788099113,0.8181818181818182
788055702,0.0
788047858,0.2837243401759531
787904350,0.8181818181818182
787899771,0.20454545454545456
787897818,0.1090909090909091
787886787,0.4090909090909091
787819712,0.0
787780952,0.8181818181818182
787772077,0.15909090909090912
787605055,0.0
787552233,0.041958041958041946
787527954,0.5454545454545455
787411217,0.8181818181818182
787370290,0.0
787342848,0.0
787332763,0.0
787255412,0.0
787156172,0.0
787133247,0.0
787120869,0.25918762088974856
787060555,0.0
786966633,0.0
786954395,0.3915391539153915
786915140,0.0
786842623,0.0
786819539,0.20454545454545456
786801689,0.5284090909090909
786792891,0.0
786736239,0.4090909090909091
786620586,0.06673114119922625
786614972,0.0
786582124,0.0
786580656,0.9545454545454546
786516359,0.0
786451344,0.0
786436840,0.0
786353151,0.0
786325415,0.0
786291672,0.0
786232718,0.0
786215741,0.0
786146999,0.5454545454545455
786048085,0.0
786026741,0.25837320574162675
785996050,0.0
785994507,0.34710743801652894
785983681,0.6060606060606061
785971079,0.0
785770269,0.7944664031620554
785722279,0.27272727272727276
785674043,0.8181818181818182
785661368,0.11931818181818182
785649431,0.27272727272727276
785631521,0.32727272727272727
785563017,0.0
785389782,0.0
785386200,0.0
785332754,0.0
785302707,0.4090909090909091
785264748,0.27272727272727276
785256931,0.23376623376623373
785247967,0.0
785195713,0.0
785193468,0.5454545454545455
785147371,0.0
785134095,0.44253859348198976
785130014,0.5454545454545455
785066554,0.0
784989467,0.5454545454545455
784969653,0.0
784935071,0.0
784909602,0.0
784898638,0.8181818181818182
784858991,0.8571428571428572
784844961,0.49090909090909096
784739837,0.6000000000000001
784672210,0.6623376623376623
784631729,0.8181818181818182
784587799,0.0
784561954,0.0
784548032,0.4772727272727273
784471166,0.0
784290095,0.0
784090445,0.0
783998332,0.75
783977904,0.9818181818181819
783960346,0.8181818181818182
783934857,0.0
783926024,0.0
783898869,0.8181818181818182
783878742,0.6363636363636365
783808590,0.0
783747559,0.32727272727272727
783747304,0.8181818181818182
783660510,0.4010695187165776
783641793,0.0
783562842,0.4090909090909091
783473749,0.0
783450415,0.8181818181818182
783388188,0.5900826446280992
783357086,0.09090909090909088
783335137,0.11688311688311684
783319773,0.0
783252339,0.04545454545454544
783234391,0.0
783220226,0.4090909090909091
783215246,0.915415019762846
783205905,0.5143843498273879
783171433,0.4545454545454546
783135712,0.0
783090124,0.0
783067020,0.0
783042474,0.4090909090909091
782987689,0.23376623376623373
782912933,0.261244019138756
782870542,0.0
782864128,0.0
782386261,0.7636363636363637
782380365,0.31818181818181823
782254672,0.2684659090909091
782088603,0.0
782058091,0.20454545454545456
782037539,0.8181818181818182
782010358,0.0
781835936,0.0
781827920,0.0
781815610,0.0
781697562,0.0
781692008,0.0
781619469,0.0
781580362,0.30303030303030304
781570759,0.0
781534345,0.23376623376623373
781499632,0.38961038961038963
781472695,0.0
781459290,0.0
781412204,0.7272727272727273
781339077,0.16363636363636364
781293854,0.0
781239056,0.5454545454545455
781207317,0.2887700534759358
781191410,0.0
781074945,0.4784688995215311
781045999,0.75
781018828,0.9545454545454546
781008614,0.4431818181818182
780952451,0.46153846153846156
780870042,0.38181818181818183
780834268,0.8181818181818182
780821430,0.0
780745134,0.0
780731026,0.4090909090909091
780665824,0.0
780651235,0.5454545454545455
780627332,0.5454545454545455
780428022,0.0
780412909,0.0
780374456,0.0
780305395,0.0
780296987,0.34710743801652894
780001404,0.0
779916290,0.0
779904271,0.0
779883207,0.8181818181818182
779738525,0.6514186450492183
779579800,0.03272727272727273
779549750,0.4090909090909091
779537378,0.5454545454545455
779533844,0.5454545454545455
779522548,0.42424242424242425
779453519,0.0
779417739,0.0
779380654,0.0
779325911,0.0
779254056,0.0
779096691,0.20454545454545456
779064856,0.0
779039157,0.0
778877146,0.012032085561497291
778815157,0.30303030303030304
778407305,0.8181818181818182
778354141,0.0
778349729,0.5727272727272728
778346797,0.42424242424242425
778266817,0.8181818181818182
778158021,0.18181818181818182
778099604,0.09090909090909088
777726525,0.0
777655738,0.0
777653443,0.4090909090909091
777614463,0.8571428571428572
777573822,0.0
803452546,0.0
802929058,0.0
802488932,0.0
802475048,0.0
802372716,0.0
802281712,0.0
801880023,0.0
801741522,0.0
801120262,0.0
800682519,0.4090909090909091
800650523,0.2901353965183752
800544299,0.9272727272727272
800481999,0.5454545454545455
800342109,0.0
799769934,0.8181818181818182
799470411,0.0
799339744,0.0
799333430,0.38181818181818183
799054444,0.8181818181818182
798589521,0.8181818181818182
798250035,0.5454545454545455
797917690,0.0
797825199,0.0
797803505,0.0
797785879,0.0
797449528,0.3927272727272727
797206393,0.8571428571428572
797093321,0.5454545454545455
797034393,0.5236363636363637
796853662,0.0
796821300,0.0
796465219,0.0
796341468,0.7636363636363637
796244789,0.0
796076520,0.0
796013903,0.8571428571428572
795992604,0.8181818181818182
795908737,0.0
795496554,0.06818181818181819
795447499,0.0
795342441,0.4690909090909091
795290225,0.5454545454545455
795191936,0.0
795175027,0.0
795145481,0.08181818181818182
795142984,0.27272727272727276
795087642,0.4090909090909091
794882925,0.7424242424242424
794866399,0.0
794832850,0.0
794431664,0.0
794385825,0.0
793718727,0.0
793710489,0.11229946524064167
793683612,0.0
793642796,0.5454545454545455
793156048,0.27272727272727276
793099142,0.06651884700665188
792924209,0.0
792645130,0.0
792627860,0.5454545454545455
792585886,0.5454545454545455
792572680,0.7402597402597403
791854817,0.0
790971559,0.75
790721953,0.0
790646612,0.0
790609597,0.0
790566322,0.8181818181818182
790469814,0.0
790306464,0.0
790197036,0.23376623376623373
790045824,0.5454545454545455
789888237,0.6000000000000001
789843874,0.1948051948051948
789814407,0.8181818181818182
789699593,0.0
789545153,0.0
789467004,0.7636363636363637
789382904,0.8181818181818182
789200121,0.8181818181818182
788772130,0.0
788650635,0.0
788510547,0.5979020979020981
788447652,0.06818181818181819
788427254,0.3090909090909091
787968540,0.21212121212121213
787902455,0.5454545454545455
787697991,0.0
787679251,0.0
787677757,0.3068181818181818
787601026,0.0
787445117,0.0
786936393,0.5454545454545455
786741403,0.27272727272727276
786655866,0.4090909090909091
786457181,0.49090909090909096
786161298,0.5454545454545455
785658583,0.17647058823529413
785552526,0.0
785525814,0.0
785439663,0.0
785191080,0.18181818181818182
784984200,0.0
784934086,0.0
784913238,0.0
784790088,0.0
784749978,0.027272727272727275
784548308,0.0
784337853,0.0
784329540,0.0
784218253,0.1534090909090909
784181236,0.4090909090909091
784164012,0.0
783473045,0.4090909090909091
783463932,0.8181818181818182
783345494,0.3240641711229947
783313195,0.0
782854434,0.0
782222788,0.4772727272727273
782036929,0.0
781854998,0.3963068181818182
781722279,0.04545454545454544
781709304,0.0
781676710,0.6363636363636365
781588801,0.0
781537047,0.49090909090909096
781526861,0.8181818181818182
781321657,0.0
781320573,0.0
781237987,0.8181818181818182
780796119,0.2626262626262626
780399551,0.0
780325932,0.32142857142857145
780321102,0.44805194805194803
779936464,0.5454545454545455
779805559,0.0
779798886,0.31636363636363635
779604308,0.9545454545454546
779569701,0.5681818181818182
779556626,0.27272727272727276
778941891,0.5454545454545455
778893725,0.0
778714262,0.18881118881118877
778612051,0.0
778570695,0.0
778359930,0.5113636363636364
777755609,0.6681818181818182
777519970,0.0148760330578512
777518545,0.6363636363636365
777493472,0.5454545454545455
777256852,0.16363636363636364
777237524,0.4090909090909091
777215568,0.27751196172248804
777212088,0.0
777140334,0.5454545454545455
777090220,0.6363636363636365
776376430,0.26573426573426573
776279466,0.0
775555113,0.0
775507709,0.8181818181818182
775440137,0.0
775325331,0.6666666666666667
775270438,0.27272727272727276
775180265,0.8181818181818182
774802648,0.0
774791193,0.0
774763815,0.32727272727272727
774418979,0.5454545454545455
774267959,0.04090909090909091
774107392,0.0
773962887,0.27272727272727276
773842012,0.0
773746512,0.0
773076431,0.27272727272727276
772725942,0.27272727272727276
772713754,0.6818181818181819
772580415,0.0
772496160,0.0
772116189,0.0
772111703,0.5590909090909091
772050775,0.44919786096256686
771932596,0.0
771797612,0.0
771502815,0.1090909090909091
771345360,0.23376623376623373
771330649,0.27272727272727276
771139006,0.0
771013693,0.4321133412042503
770692070,0.5
770664218,0.0
770629305,0.0
770498409,0.31818181818181823
770382635,0.4090909090909091
770358278,0.0
770339614,0.0
770199449,0.8181818181818182
770162993,0.0
769746882,0.8181818181818182
769565421,0.0
769473361,0.4090909090909091
768844566,0.5454545454545455
768533339,0.42424242424242425
768498743,0.0
768378104,0.0
767681613,0.0
767632695,0.2639296187683285
767336020,0.2639296187683285
767306457,0.0
767132324,0.0
767127907,0.8181818181818182
767126652,0.8181818181818182
767080946,0.8181818181818182
767036884,0.75
766729767,0.0
766315191,0.5454545454545455
765865347,0.04090909090909091
765750739,0.0
765703010,0.4090909090909091
765701736,0.0
765296115,0.9545454545454546
765294886,0.0
765141189,0.13636363636363638
764798823,0.0
764464616,0.8181818181818182
764464456,0.018181818181818164
764428339,0.9545454545454546
763797511,0.3068181818181818
763575587,0.0
763553308,0.6666666666666667
763516340,0.3757575757575758
763329453,0.0
762833047,0.8181818181818182
762389332,0.0
761843441,0.8181818181818182
758913556,0.03557312252964425
758521994,0.6446280991735539
757555942,0.0
757135395,0.7636363636363637
756358612,0.8181818181818182
755693690,0.8181818181818182
755521864,0.27272727272727276
755521662,0.0
755087861,0.7636363636363637
754782576,0.7200000000000001
754204186,0.0
753920011,0.0
753620530,0.41226215644820297
753417910,0.0
753118113,0.13636363636363638
753008762,0.43388429752066116
752969578,0.13636363636363638
752432677,0.33766233766233766
751800202,0.890909090909091
751522340,0.0
750885312,0.0
750414335,0.5454545454545455
750233381,0.4090909090909091
750172322,0.0
749632948,0.23699059561128524
749465652,0.0
749305468,0.5454545454545455
748826152,0.0
748817065,0.0
748687553,0.27272727272727276
748533471,0.20454545454545456
747896087,0.0
747894066,0.0
747554098,0.0
747363900,0.8571428571428572
747006124,0.18506493506493507
746975216,0.5844155844155844
746474121,0.0
746293181,0.23815620998719586
746277286,0.36557059961315286
746268358,0.8181818181818182
746245808,0.4090909090909091
746170842,0.6545454545454545
746145500,0.0055658627087198185
746107329,0.0
744787699,0.7636363636363637
744586135,0.7012987012987014
744057832,0.0
743835876,0.18181818181818182
743783844,0.0
743738368,0.39999999999999997
743486696,0.0
743407861,0.0
743371408,0.6969696969696969
743053998,0.9545454545454546
741898265,0.0
741671280,0.8181818181818182
741529439,0.0
741495640,0.0
741494450,0.0
741380332,0.13636363636363638
740910604,0.5454545454545455
740795844,0.08181818181818182
740609776,0.0
740522960,0.45535281769740027
740519384,0.0
740500962,0.3506493506493507
740461225,0.0
740228150,0.8181818181818182
740211031,0.01239669421487602
740191416,0.0
740048573,0.35012285012285016
739820297,0.0
739819217,0.8181818181818182
739818805,0.0
739742972,0.6363636363636365
739416874,0.4090909090909091
739392845,0.0
738958233,0.0
738956057,0.2368421052631579
738773356,0.014354066985645926
738717798,0.75
738543807,0.42424242424242425
738490920,0.0
738474557,0.0
737901823,0.0
737815339,0.0920897284533648
737677760,0.1276595744680851
737527058,1.0
737519347,0.4090909090909091
737442000,0.0
737130053,0.0
737113624,0.0
736729426,0.0
736455100,0.5202020202020202
736389314,0.8571428571428572
736236119,0.375
736219959,0.0
736194560,0.0
735951727,0.4772727272727273
735867956,0.0
735801323,0.0
734983017,0.8181818181818182
734898774,0.0
734542898,0.1875
734429012,0.0
734368959,0.8863636363636364
734235893,0.0
734233750,0.199017199017199
734138986,0.2897727272727273
734066680,0.6363636363636365
734053795,0.5163636363636365
733928406,0.2545454545454546
733829194,0.5454545454545455
733601707,0.6666666666666667
733597546,0.0
733455566,0.20833333333333331
733434773,0.38961038961038963
733384654,0.8522727272727273
733025118,0.6073102155576382
732553329,0.0
732525965,1.0
732487165,0.0
731820865,0.24793388429752064
731674703,0.5454545454545455
731218719,0.0
730594949,0.0
730393249,0.0
730381510,0.0
730260184,0.4405594405594406
730233294,0.0
730141858,0.0
730052941,0.0
729931485,0.0
729858280,0.0
729638718,0.34439283344392835
729472905,0.0
729458008,0.0
728774619,0.0
728739440,0.07438016528925616
728140985,0.0
723566841,0.0
723331593,0.44919786096256686
722754340,0.0
722223708,0.0
722185278,0.6818181818181819
721921424,0.0
721221915,0.0
720802524,0.7048008171603678
720691061,0.05614973262032084
720078324,0.0
719585474,0.0
719435484,0.0
718759119,0.0
718327228,0.0
718253586,0.017408123791102473
718135614,0.0
717408504,0.0
717115322,0.0
717057886,0.013412816691505201
716733102,0.0
716450275,0.0
716415680,0.0
716328447,0.03719008264462805
716047562,0.023376623376623346
716023577,0.0
715938708,0.0
715863891,0.0
715796033,0.0
715768219,0.0
715733100,0.0
715728535,0.0
715693843,0.05844155844155842
715663544,0.46153846153846156
715583150,0.0
715557259,0.0
715538124,0.0
715472638,0.0
715437238,0.0
715255433,0.0
715181661,0.0
715038383,0.5508684863523574
714991266,0.20144628099173556
714977990,0.3539651837524178
714959926,0.0
714900133,0.0
714814488,0.0
714678031,0.0
714673761,0.0
714548088,0.0
714530806,0.8181818181818182
714481141,0.0
714386703,0.027667984189723313
714279209,0.0
714080727,0.0
714050262,0.0
713935464,0.0
713902763,0.0515970515970516
713892531,0.0
713848689,0.0
713751366,0.0
713537590,0.0
713404230,0.0
713242965,0.26883116883116887
713231457,0.19955654101995562
713219589,0.0
713155358,0.0
712957544,0.11688311688311684
712950863,0.0
712922390,0.0
712870224,0.0
712863734,0.4090909090909091
712794140,0.029220779220779182
712674965,0.0
712411364,0.0
712401648,0.0
712385095,0.0
712326837,0.0
712323002,0.0
712222468,0.0
712188501,0.0
711997261,0.6083916083916084
711949711,0.0
711850657,0.0
711751993,0.0
711743593,0.0
711503827,0.0
711435389,0.32727272727272727
710930029,0.13636363636363638
710926986,0.0
710865596,0.0
710507849,0.0
709557305,0.10227272727272728
709499399,0.42272727272727273
709314137,0.12587412587412583
709224675,0.0
709168722,0.0
709055326,0.16363636363636364
708858741,0.5023923444976076
708833923,0.0
708778133,0.0
707804408,0.0
707689311,0.009977827050997746
707618578,0.0
707429844,0.4207792207792208
706700983,0.3142292490118577
706218250,0.0
706210166,0.0
705915074,0.03272727272727273
705482084,0.0
704533825,0.0
704481240,0.0
704477867,0.2930800542740841
704184151,0.0
704111499,0.0
703975118,0.0
703388068,0.0
703339003,0.0
703293171,0.23376623376623373
703247635,0.0
703158006,0.0
703148020,0.0
703068612,0.0
702806555,0.0
702805461,0.0
702606120,0.0
702504817,0.6363636363636365
702364442,0.0
702354697,0.0
702341833,0.0
702157780,0.0
803364663,0.0
802822212,0.0
802395217,0.7933884297520661
800280785,0.0
799583498,0.0
799557980,0.0
797901702,0.5454545454545455
797440135,0.4772727272727273
797153537,0.03671328671328671
797014225,0.0
796524689,0.6363636363636365
796435840,0.0
795054971,0.0
795037806,0.38181818181818183
794894834,0.0
792628550,0.4090909090909091
792497831,0.0
792416131,0.0
792409295,0.06530089628681177
792375586,0.0
792338802,0.0
792083518,0.0
792081723,0.09090909090909088
790927118,0.0
790013565,0.0
789920857,0.29454545454545455
789893789,0.0
789880326,0.18099173553719008
788527066,0.0
788358479,0.30000000000000004
788244929,0.0
788244572,0.5454545454545455
787885395,0.0
787853299,0.8181818181818182
787035258,0.03719008264462805
786954819,0.0
786830653,0.0
786317488,0.23376623376623373
786069010,0.0
786025100,0.8732276897414513
785840533,0.5454545454545455
785248421,0.9167579408543265
785245002,0.0
785190605,0.0
784716978,0.08441558441558439
784066214,0.0
783914914,0.0
783847784,0.8181818181818182
783542754,0.32727272727272727
783027110,0.0
782970537,0.6000000000000001
782854325,0.17045454545454547
782771643,0.0
782613735,0.8181818181818182
782498590,0.6136363636363636
782157368,0.0
781854681,0.4031620553359684
781493170,0.0
781206593,0.0
781122098,0.371900826446281
780730266,0.0
780361097,0.0
780183290,0.0
780153796,0.0
779667389,0.16363636363636364
779341254,0.5181818181818182
779293832,0.9477947794779479
778866473,0.5454545454545455
778701998,0.4772727272727273
777944120,0.0
777487280,0.38181818181818183
777417315,0.024064171122994638
776602567,0.09090909090909088
776500242,0.5454545454545455
775884824,0.5454545454545455
775785984,0.23376623376623373
775595226,0.0
774987355,0.0
774944708,0.0
774497889,0.8181818181818182
774209317,0.1319648093841642
772816372,0.0
772456180,0.09090909090909088
772190050,0.0
771808614,0.0
771674096,0.5454545454545455
771671804,0.0
771509444,0.19999999999999996
770721571,0.0
769223282,0.0
769138523,0.020454545454545454
768761802,0.42424242424242425
768078802,0.0
767790309,0.0
767244322,0.0
766287770,0.0
765814712,0.0
765445087,0.38181818181818183
764827989,0.32727272727272727
764052236,0.5454545454545455
763858244,0.8181818181818182
763501640,0.017045454545454548
762434601,0.0
759630252,0.7685950413223142
759057180,0.0
755526635,0.05454545454545455
755493216,0.6818181818181819
755278770,0.743801652892562
755263019,0.20454545454545456
755108589,0.05555555555555553
754102995,0.4772727272727273
753960559,0.814111261872456
753727809,0.06293706293706289
753044206,0.29665071770334933
751104783,0.6818181818181819
751096879,0.5064935064935066
748894938,0.0
748471960,0.8181818181818182
748447451,0.25391849529780564
747776614,0.0
747418975,0.8181818181818182
746499419,0.0
742292556,0.0
741362857,0.05844155844155842
741012197,0.0
740941587,0.5371900826446281
740850421,0.7636363636363637
740704037,0.8181818181818182
739825960,0.017045454545454548
739813269,0.5724572457245725
739579421,0.38181818181818183
739563874,0.29318181818181815
739421404,0.1278409090909091
738437760,0.8968531468531469
738086089,0.0
738045085,0.0
736964497,0.0
736765408,0.07670454545454546
735620510,0.5454545454545455
735174057,0.0
734930080,0.38181818181818183
734901412,0.1487603305785124
734603831,0.6923076923076923
734147898,0.5454545454545455
733838455,0.0
733383309,0.31818181818181823
733212112,0.0
732609208,0.4727272727272728
732413314,0.07550077041602465
731714858,0.0
731672491,0.4696969696969697
731565330,0.45179063360881544
730246287,0.45882352941176474
730048895,0.0
723853557,0.11688311688311684
719428249,0.10227272727272728
717027413,0.09090909090909088
716377677,0.0
715778734,0.0
715284618,0.0
714925864,0.0
714894605,0.7636363636363637
714837341,0.0
714221789,0.0
713612580,0.21951219512195125
712814686,0.02153110047846889
712416725,0.0
711631902,0.0
711437308,0.039555863983344874
710735666,0.0
710423849,0.0
709282550,0.0
708580026,0.0
706877772,0.4675324675324675
706366179,0.0
706344076,0.0
706223370,0.0
706164983,0.0
705590819,0.0
705384320,0.0
705207547,0.0
704951890,0.0
704824061,0.0
704616117,0.0
704185449,0.0
702660284,0.0
701305987,0.0
700841112,0.2925219941348974
700329315,0.0
700147524,0.0
699802306,0.0
699352660,0.0
698469403,0.0
697428524,0.0
697132643,0.0
696859548,0.0
696569010,0.0
696564442,0.7818181818181817
695929314,0.7278996865203762
695927253,0.11857707509881418
695692168,0.0
695686195,0.0
695548003,0.0
695500191,0.0
694802031,0.0
694754826,0.0
694428609,0.0
693055187,0.0
692879623,0.0
692795781,0.0
692297895,0.11688311688311684
692189390,0.0
691699934,0.42424242424242425
691439077,0.0
690294861,0.0
689860358,0.0
689738951,0.0
689155108,0.0
688968588,0.0
688933380,0.0
687202912,0.0
686690479,0.0
686656960,0.07636363636363637
685505978,0.008991008991008947
685147283,0.0
684048622,0.0
683312325,0.12918660287081335
683014567,0.0
682786131,0.0
682212697,0.0
682040272,0.0
681467313,0.0
681445779,0.0
681356916,0.0
680455767,0.03049124788255222
679337572,0.0
678852023,0.0
678308034,0.0
677846419,0.0
675814932,0.0
674770033,0.0
674212550,0.5743801652892562
674192490,0.0
673233178,0.0
673075311,0.0
672271281,0.0
672241407,0.35006784260515605
671545136,0.5236363636363637
670994628,0.0
670681853,0.0
670355191,0.0
670182588,0.0
669949525,0.0
669934146,0.0
669408485,0.0
669046132,0.0
668269357,0.0
668130605,0.0
666275723,0.0
665773789,0.0
665357353,0.0
664969336,0.34415584415584416
663578574,0.0
663023341,0.0
662977517,0.8041357783847053
662903229,0.0
662114280,0.0
662065983,0.0
661813426,0.0
661592655,0.0
661310136,0.0
660611358,0.0
660362238,0.0
659241309,0.0
658661471,0.0
658296664,0.0
657579940,0.0
657241380,0.08181818181818182
656884251,0.0
656682998,0.0
656590708,0.0
655945052,0.0
654918950,0.0
654476044,0.0
654312964,0.0
652908814,0.0
652227439,0.0
652185793,0.0
652084738,0.0
652062466,0.0
650944964,0.0
649316289,0.0
648998924,0.0
648701866,0.0
648228929,0.0
648006834,0.0
647788026,0.0
647743002,0.0
647727805,0.0
647636751,0.0
647526809,0.0
647524227,0.0
647139718,0.0
646796984,0.0
646624988,0.0
645939143,0.0
645758395,0.0
645494737,0.0
645457013,0.0
645056850,0.0
644985337,0.0
644206934,0.0
644148455,0.0
643496715,0.039692701664532606
643300196,0.0
643176600,0.0
643006154,0.0
641552006,0.0
641298559,0.0
641194939,0.04999999999999997
640806937,0.0
640806640,0.0
640779559,0.0
640686646,0.014610389610389565
640582350,0.0
639846084,0.0
639673883,0.0
639422287,0.0
639352540,0.0
639270303,0.0
638739408,0.0
638432826,0.07792207792207789
637963551,0.0
637529711,0.0
